"Link Channel","ID Channel","Waktu","Link video","Komentar","Like"
"https://www.youtube.com/@ronirosyidi","@ronirosyidi","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyetBZhmT5aINqOjVB4AaABAg","GO JUMBO GO JUMBO GO!","6"
"https://www.youtube.com/@wonosarwono2765","@wonosarwono2765","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgwNnjyOjklqnMxbIQJ4AaABAg","Gua akan nonton Sabtu ini ,karna jumbo seperti oasis di Padang pasir sebenarnya,, disaat banyak animasi Disney yg mulai menambahkan hal2 berbau agenda juga soal pemerintah kita sendiri yang seolah-olah berfikir AI ,AI ,AI dan animasi AI padahal seorang Hayao Miyazaki yg adalah pendiri studio Ghibli pernah berujar bahwa animasi AI adalah penghinaan bagi kehidupan,, bagi gua animasi AI adalah animasi tanpa ada hati yg bermain","101"
"https://www.youtube.com/@liburanmulu","@liburanmulu","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugz2-pVlIxupvJXWW354AaABAg","Bahkan soundtrack nya nyantol bgt","2"
"https://www.youtube.com/@VisinemaPictures","@VisinemaPictures","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugxm5CdPpXn2u6kfiA94AaABAg&pp=0gcJCSMANpG00pGi","Terima kasih Kakak-Kakak Cine Crib atas ulasan yang hangat untuk film JUMBO 🫶. Sampai ketemu semuanya di bioskop 31 MARET!","247"
"https://www.youtube.com/@muhammadridlo6921","@muhammadridlo6921","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgzX1uPZ8GzxpQlX1il4AaABAg","merinding sepanjang film sumpah… bangga banged Indonesia bisa bikin film animasi kek gini..
paket komplit sih ini film,
dari grafik, story, soundtrack bagusss semuaaa….️️️️","2"
"https://www.youtube.com/@NEPTUNE.PLANETCUTE","@NEPTUNE.PLANETCUTE","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyCbtwisxb5k0x-5gF4AaABAg","NANTI LEBARAN PASTI SERU TUH NONTON JUMBO ️","4"
"https://www.youtube.com/@dinihidayah8945","@dinihidayah8945","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugx8L9YR9UW-SaicYWJ4AaABAg&pp=0gcJCSMANpG00pGi","ayoook nontooon","3"
"https://www.youtube.com/@ariehendrawan9784","@ariehendrawan9784","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyKgjXL5kJ4nGFAmLR4AaABAg","Motivasi bukan ke animator2 lain, tapi jadi motivasi ke produser dan executive nya berani dana dengan develop jangka panjang. supaya keluar animasi bisa ada paling ngga satu judul tiap tahun. Kalau animator semua ready.
salut ke visinema, ngga kebayang struggle nya selama 5 tahun develop","70"
"https://www.youtube.com/@oziejbi9001","@oziejbi9001","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgyDuutb961YSil7w7h4AaABAg","Film terniat dan melewati proses Panjang karya Indonesia  support trus biar bisa ditonton oleh negara lain","5"
"https://www.youtube.com/@ryoutadikach","@ryoutadikach","5 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugyiuq9EJn2OteAkwHB4AaABAg","Lets go lebaran nonton jumbo.","3"
"https://www.youtube.com/@atikkurniawan2572","@atikkurniawan2572","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgxAYwinBQiKT8gGYiB4AaABAg","yang saya apresiasi dan bangga justru dengan pencetus film ini, dia jadi menghidupkan industri film baru di indonesia. semoga sukses, dan bukan film yang pertama dan terakhir, supaya jangankaburdulu","2"
"https://www.youtube.com/@habudi8216","@habudi8216","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=UgzBi7tiPr1STkU4MLR4AaABAg&pp=0gcJCSMANpG00pGi","Bang Arya nyebutin kata terlarang lagi bagi mba Anti ""Perselingkuhan""","2"
"https://www.youtube.com/@Idontwannatiktok","@Idontwannatiktok","4 bulan yang lalu","https://www.youtube.com/watch?v=Erfs3MFoa3c&lc=Ugw7zStCW-l_5ZaS8aR4AaABAg","Habis nonton kemarin, bagus banget indahhhhh banget","3"
