Link Channel,ID Channel,Waktu,Link video,Komentar,Like,dot 2
https://www.youtube.com/@acok4998,@acok4998,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxGXudiAaeUOWOgmo14AaABAg,"Reaction Trailer ""Pengepungan di Bukit duri"" Sutradara joko Anwar. ini Film tentang apa sih? Kisah nyata atau Bukan?",1.0,
https://www.youtube.com/@jonoisme364,@jonoisme364,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugy-eA0gujdJ4NrsAHJ4AaABAg,"Pabrik Gula Uncut, Pabrik Gula Directors Cut, Pabrik Gula Full Version (Luwih Dowo, Luwih Medeni), Pabrik Gula Prequel (Teror Mandor Pesugihan), Pabrik Gula II (Dibawah iblisi kapitalisme), Pabrik Gula III (Setan Pembawa Diabetes)",3.0,
https://www.youtube.com/@fanyjulian2267,@fanyjulian2267,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzNorYKc5vL9PJxPp14AaABAg,"entah kenapa belum tertarik sama horor Indonesia, terlepas fomo atau emang bagus filmnya tapi belum nonton",1.0,
https://www.youtube.com/@ariedhoadam1170,@ariedhoadam1170,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugxi8Dbjg8YOywXKqJt4AaABAg,Beneran 7 teh? Hmmm....,1.0,
https://www.youtube.com/@jsmnrh,@jsmnrh,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugz5WT_Nty__mbeNx7F4AaABAg,"Jumpscare mulu YaAllah, sampe bisa nebak di scene mana bakal muncul itu setan setan.",2.0,
https://www.youtube.com/@Masyyho,@Masyyho,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzOaNZZ68vELrjYYfZ4AaABAg&pp=0gcJCSMANpG00pGi,Gk jd nonton kalau polanya kyk kkn,3.0,
https://www.youtube.com/@beningizzaamira2726,@beningizzaamira2726,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx0oFPOuQT2ZCGpzQ54AaABAg,"gua minggu lalu beli promo by1 get1 film qodrat 2 buat tgl 31 alias lebaran tapi karna hectic bgt jd gabisa nonton  eh ujug ujugnya gua diajakin nonton film ini  sangat skeptis yaaaaa! gua bilang berkali kali tetep gamau dan gua bilang kaya sama aja nonton film kkn bikin muak saja wkwkk pokoknya pov dari gua kalo film promosinya berlebihan/ banyak buzzer itu pasti cuma ngejar penonton aja secara cerita udah pasti kaya udah udah, kata gua juga mending qodrat 2 walaupun gua gajadi nonton  sayang tiketnya hangus",1.0,
https://www.youtube.com/@lionelsikudo,@lionelsikudo,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzGeog2eyx5jeXX-Fx4AaABAg,"katanya lebih lucu dri yg dikira, jdi pengen nonton reviewnya  dan semakin yakin gak nonton ke bioskop",13.0,
https://www.youtube.com/@hendikrisdianto643,@hendikrisdianto643,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyMhBUupSqCNZnrxXx4AaABAg,"film dari simpleman paling mending cuma sewu dino njir, itu aja masih agak kureng",1.0,
https://www.youtube.com/@rannydevi,@rannydevi,4 hari yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugyig1j7xt-bC28-JNR4AaABAg,"Untung nonton di rumah di netflix aku kemarin baru nonton, rasanya sayang bgt kalo nonton ini di bioskop, aku berharap nya ada alasan kuat dibalik kenapa pabrik gula bisa banyak setannya, ada sisi sejarah nya juga, eh ternyata gara gara ada yg skidipapap doang, astaga, setannya juga kebanyakan editan kaya Dementor di film harpot, apalagi pas scene yg setannya pada bangkit, kata what? Kok jd zombie? Sekalian aja bkn pelem zombie, sejauh ini film horror menurut ku yg paling lumayan cuma garapan joko anwar, dan kalo yg jd setan si sarefah danish,",1.0,
https://www.youtube.com/@ytrielful,@ytrielful,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxgQzlXwjVlB9lN51J4AaABAg,"Norma yg blom direview cinecrib tuh,, 

btw iya pabrik gula kerasa kurang special krn plotnya mirip KKN bgt, buat yg udh nonton KKN pasti pd kecewa, untungnya karakter2nya beda dan jd penyelamat sih di pabrik gula ini jd berasa upgradenya KKN. Skor gw 7/10 buat pabrik gula uncut~",2.0,
https://www.youtube.com/@nadiarizkikhaerunnisa4858,@nadiarizkikhaerunnisa4858,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyYRfc50fnv8yQBekh4AaABAg,"Terlalu banyak jumpscare, bisa diitung jari jumpscare yg works sisanya biasa aja dan cerita juga template sudah menduga akan ada adegan asfgshdkl dari pas awal liat ada erika wkwk",20.0,
https://www.youtube.com/@Varado-l6n,@Varado-l6n,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzPnpZ2gd5klFgVQzF4AaABAg&pp=0gcJCSMANpG00pGi,nontonin cinecrib dari zaman dahulu kala dan tidak menyangka aria semakin menua wkwk,8.0,·
https://www.youtube.com/@Junimanyunn,@Junimanyunn,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugwyt1oV5p08dIyKau54AaABAg&pp=0gcJCSMANpG00pGi,lagi lebaran masih sempet record buat review bang selamat lebaran bang dan ka anty,11.0,·
https://www.youtube.com/@dipdiptaaa155,@dipdiptaaa155,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyJUJfVG0JLNVgzdhZ4AaABAg,Kak Anthy cantik bangettt.. Pls nanti film Norma kakak juga yg review yaa,1.0,·
https://www.youtube.com/@victoragustinus5829,@victoragustinus5829,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzYb5XE3W-cDTZFTKB4AaABAg,"Nanti juga akan keluar ""Pabrik Gula : luwih dowo luwih medeni""",69.0,
https://www.youtube.com/@denysaputra7983,@denysaputra7983,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyGohgX58RPSAmM2ot4AaABAg,"aneh, posternya setan bertanduk, tapi ternyata cuma jadi figuran. setan yang punya background story cuma hantu-hantu welldone korban kebakaran doang.",2.0,
https://www.youtube.com/@aswinandrean6737,@aswinandrean6737,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx1wuJZodRXMxDYJUt4AaABAg,"Seandainya materi cerita PG (yg spt nya mirip KKN) digarap oleh penulis lain, mungkin saja vibe film KKN akan samar, sayangnya digarap sm penulis borongan yg mungkin saja sdh kehabisan ide/kreatifitas...",2.0,
https://www.youtube.com/@dhafiraizzakamila6788,@dhafiraizzakamila6788,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzL5s2usDt1niUbMC14AaABAg,"Ular kobra sm ketabrak orang di jadiin jumpscare owkowkowk , buruh kerja dikasih musik horror apa gunanya?    seremnya cuma  pas scene setan noni belanda yg lain mah kgk . Kyknya cuma horror luar deh yang bisa buat aku takut. Ini film pake embel² kisah nyata yg belum terbukti benar di threads aja nama desanya sm pabriknya di buat anonim. Pengen banget ya di klaim ed dan louraine warren nya indo? .  Kyknya MD mau ngikutin warner bros buat the conjuring universe tp ya gitu deh",4.0,
https://www.youtube.com/@AlfitaTamara,@AlfitaTamara,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyD60ZB9FR19Y7tnIF4AaABAg,"Baru nonton juga. Setannya nggak horror banget sih terlalu sering muncul jadi malah terbiasa. Terus ceritanya bener aih terlalu terburu2, kayak kan ini misteri tapi cluenya sangat mudah didapatkan, jadi sangat lancar jaya mencari solusinya gitu. Terus kesurupannya juga, padahal acting dukunnya bagus, tapi kenapa matanya gitu Tapi jujur acting pemainnya bgus lohhh, nggak yg kaku gitu jadi sayang aja kalau cerita filmnya buru2 banget dan cuma kayak gitu doang gituuu loohhh. Komedinya juga nggak kering kerontang, penyampaiannya enak, mungkin karena yg ngomong juga komedian jadi paham cara berkomedi Kalau bisa lebih serem lagi dn nggak diceritain semua gitu loohhhh kronologinyaaa, yg nonton pasti pahamm...",1.0,
https://www.youtube.com/@KevinTejakusuma208,@KevinTejakusuma208,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxRtkLuA0nzhp-YxHp4AaABAg,Bagusan fandi dwikunto si raja gula,2.0,
https://www.youtube.com/@cusssnonton5059,@cusssnonton5059,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwpORaYU0PHwYFVss54AaABAg,"Kirain ceritanya Nadia Omara Tumbal Pabrik, ternyata KKN versi udah kerja aja",3.0,·
https://www.youtube.com/@bernadethalarasati05,@bernadethalarasati05,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxfrJ1WA20cpCiP3DZ4AaABAg,Waktu cerita Fadhil ttg mimpi udh bisa nebak si Hendra & Naning gituan wkwkwk,2.0,
https://www.youtube.com/@KimRF.,@KimRF.,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx3rVEbHkMznR3YIUF4AaABAg&pp=0gcJCSMANpG00pGi,"barusan nonton yg uncut, yah tida ada yg gmn gmn, serunya cma pas iclik doang",2.0,·
https://www.youtube.com/@jodi9b16,@jodi9b16,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwM401-LcMQyMRLTsZ4AaABAg&pp=0gcJCSMANpG00pGi,"Bukan film horror tapi film kocak,,bukan kocak dari template karakter2  badut nya,,tapi kocak dari karakter2 utama nya yg gk ada ikatan emosional nya sama sekali dgn penonton,,susah bet gue takut sama film ini,,",1.0,
https://www.youtube.com/@daniiqbal6119,@daniiqbal6119,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwmqgO8TC5-r0PHFvt4AaABAg,Rumahnya mirip rumah di film almarhum. Pabriknya pas syuting di dalam koq mirip kaya fil film hutang darah sama lembayung ya?,2.0,·
https://www.youtube.com/@juliansandy555,@juliansandy555,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxUJu1ovcUFqO1oIgp4AaABAg,"Klo mau ada manfaat setelah nonton, Qodrat 2 sih hehehe, bisa nambah keimanan kepada sang pencipta, apapun rintangannya, ga harus setan/iblis  plus segi cerita lebih rapi, cuman jangan berharap jumpscare",13.0,
https://www.youtube.com/@yudiclaz7957,@yudiclaz7957,3 minggu yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugyf8CDYrvdosUtr_qp4AaABAg,"penasaran Sma Eko yg meninggal di lubang sumur knp bisa ,, sama Rani yg tiba2 ketimpa tumpukan tebu ekspresi nya ko bsa apa dia kesurupan atau knp",1.0,
https://www.youtube.com/@JoJo-fb8go,@JoJo-fb8go,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwLT58utMzEFkYVVMF4AaABAg&pp=0gcJCSMANpG00pGi,"belum nonton filmnya, tp sdh nonton trailernya pas nonton film QODRAT 2. Kesannya 1 aja sii, bahasa Jawa yg dimedok medokin selalu mengganggu banget. Knp ga bhsa Indonesia sj lebih natural.",1.0,
https://www.youtube.com/@muhammadharits2593,@muhammadharits2593,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxKOLfchuwernQW4f94AaABAg&pp=0gcJCSMANpG00pGi,duhh...jauh lebih bgus film a working man,3.0,
https://www.youtube.com/@wiliazhari1615,@wiliazhari1615,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxT2kU7x7_OaYLCvVx4AaABAg&pp=0gcJCSMANpG00pGi,Film horor kok lucu,1.0,
https://www.youtube.com/@arzhii357,@arzhii357,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyzK8PUYBd-lZBQiVp4AaABAg,"Min request pembahasan three body versi drama china, host tentu bang aria mungkin bisa nambah Sinema Tengah Malam.",2.0,·
https://www.youtube.com/@kurniawandrm,@kurniawandrm,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzqRCQirYU6P6ySHPx4AaABAg,"saran aja nih.. kalau mau lihat aktivitas buruh pabrik, coba saja  buat dan ngajuin proposal 'Kunjungan industri'. Nanti akan ada banyak aktivitas di pabrik yang dilihat",76.0,·
https://www.youtube.com/@jajakapreneur2490,@jajakapreneur2490,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugz0gkEkz3zdTjjfYLN4AaABAg,Arya gradasi warna jenggotnya bagus..,2.0,·
https://www.youtube.com/@PebrizalAmk,@PebrizalAmk,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugwvr3kKKiKveUc10L14AaABAg,"Secara formula mirip KKN 1, tapi yang sangat disuka dari Pabrik gula Komedi lebih pecah serta suasana horor  yang sangat mencekam",5.0,
https://www.youtube.com/@faizalazharsulaeman8258,@faizalazharsulaeman8258,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzUDSPG_N2odVENirR4AaABAg,"Alhamdulillah akhirnya direquest juga, bisa lalajo nanti hari Minggu pas ada crew dan cast film Pabrik Gula di BEC Bandung",3.0,·
https://www.youtube.com/@nurkholis3728,@nurkholis3728,2 hari yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwQBHDlISlE6E0jgIF4AaABAg,"buset nonton di netflix gelap bgt... sampe gak bisa di nikmati film nya
Awi = Gelap
Akhir film ada hantu nya
yang keren cuma hantu naik sepeda sama yang  kuntilanak turun
dan gak ada Gore nya sama sekali gak ada klimaks nya film ini",1.0,
https://www.youtube.com/@gandayanuar6554,@gandayanuar6554,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwB5QC9Nwq2DpBS-D94AaABAg,"Film horror yang digendong sama komedi dari para komika daerah jawa tengah-timur.

Bangga aku mas beni, mas sadana, sama mas arif",4.0,·
https://www.youtube.com/@AovMotor,@AovMotor,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyIOk7HgScuURo8fhJ4AaABAg,"Aria dan Anty memang paling pass review Pabrik Gula ini, love",3.0,·
https://www.youtube.com/@fayardyan3125,@fayardyan3125,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugzu31ikC27pW2Z3D5p4AaABAg,"Setuju sih....ini kyk KKN banget cuma versi upgrade, dari segi plot cerita dan horror mirip bgt, ga ada yg baru, cuma ketolong sama teknis sinematografi dan selipan komedi yg lucu. Buat sekedar hiburan seru2an sih ok tp sayangnya tidak berkesan. Score : 6.

Btw pas ending si Arya kasih kode bgt  kyknya ga lama lagi bakal keluar review yg ditunggu2 dr duo Arya Anthy untuk film Lebaran lain",8.0,·
https://www.youtube.com/@RGStyleBali,@RGStyleBali,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugw2PfBLwQDqXxdU0yt4AaABAg,"Setuju untuk color grading bagus , komedi juga bagus tapi untuk cerita b aja , untuk horor nya juga fresh",2.0,·
https://www.youtube.com/@ridhomatiin,@ridhomatiin,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxR56lBuvOlWyicRiF4AaABAg,"gw nonton film ini sepanjang film cuman bisa ketawa ketawa aja pas adegan horornya 
tapi akting dukun yang udah tua nya itu ngeselin bat njir wkwkwkkw
terus kok bisa kepikiran ada orang yang hubungan badan di pabrik terbengkalai wkwk
terus setannnya kaya musuhnya harry potter yang dementor wkwkw",1.0,·
https://www.youtube.com/@jawadhipa,@jawadhipa,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxvSTHS68Sceyk_Hox4AaABAg,"Belum nonton, Nunggu  yang versi Pabrik gula,lewih dowo lewih nafsuni..",2.0,
https://www.youtube.com/@adhisarakridowasono1019,@adhisarakridowasono1019,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzGVnAJ40aejc1pDCl4AaABAg,just another streaming worthy not cinema worthy,1.0,
https://www.youtube.com/@SuperKabull,@SuperKabull,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyGHaN5wBuUbx6j1pJ4AaABAg&pp=0gcJCSMANpG00pGi,"Boring banget, menit awal udah ada penampakan gak jelas, masa baru sampai MLM itu juga muncul hantunya cuk apa baru sampai trus dikasih kamar tanpa penjelasan. Tiba tiba makan malam aja tuh, terus keluar jauh dari kandang efek ganti scene hantu nongol",2.0,
https://www.youtube.com/@rizkiramadhanhsb6405,@rizkiramadhanhsb6405,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyDI6iuSyVPglUYtGx4AaABAg,Kkn didesa penari versi revolusi industri,37.0,·
https://www.youtube.com/@fahmirizky5205,@fahmirizky5205,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzI2H91WpeYEja5z494AaABAg,"memang film laris bukan berarti film bagus, tapi yang disayangkan berarti trend market penonton film kita gini yaa??? masih percaya Jumbo dan Qodrat2 lebih rame yuk ketimbang pabrik gula uncut, pabrik gula director cut, pabrik gula extended dan lainya ini yang mana tiap scenesnya ketebak. untung nontonnya undangan dan gratisan",137.0,
https://www.youtube.com/@widya.rachma,@widya.rachma,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugzcyuw0RufqZwfdwsl4AaABAg,review norma harus sama pasutri ini plis,1.0,·
https://www.youtube.com/@24ghaninaufal,@24ghaninaufal,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugw5CqBpbzvi4VZHNVd4AaABAg,"SPOILER WARNING️
.
.
.
.
.
.
.
.
padahal udh berharap endingnya itu demit ga terima diakalin, jadi ada pembantaian seluruh pekerja di situ, ada yg kegiling, ada yang kebakar, dll",1.0,
https://www.youtube.com/@tphamonangan9967,@tphamonangan9967,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugwlql2KleFl_3Etqvd4AaABAg,"Saya udah nonton, baru aja hari ini dan studio bioskop nya asli penuh banget. 
Ijin berkomentar juga ya.. menurut saya pribadi filmnya, ya kurang lebih seperti horror pada umumnya. Bahkan perbedaan versi Cut dan Uncut nya pun hanya sekitar semenit dan krna ada adegan itu nya (saya yakin udh banyak yg menduga adegan ""Cut"" nya adlah adegan begituan, jd hrsnya ga kena spoiler lah yaa ) 
Mau diblg ""based on true event"" kek, ada yg koment filmnya nakutin, terbaik, bla bla bla kek.. 
Jujur, saya LEBIH SUKA QODRAT 2, JUMBO dan Kesurupan Massal (mirip soalnya melibatkan banyak orang di sana) sekali lg mohon maaf ya, ini pendapat pribadi aja, silakan klo teman2 punya pendapat berbeda.
Saya agak malu dibilang ikut2an ato sekedar Fomo  mgkn karena musim libur jg jd banyak yg nonton di bioskop. Yah kdg saya jg suka miris sendiri klo ada film yg secara kualitas sbnrnya lebih baik tp knpa jumlah penonton nya malah kurang / sedikitt 
Mungkin itu aja, sorry klo ada keliru ato comment ny kepanjangan.
Makasiih sblmnya",26.0,·
https://www.youtube.com/@zianfarahariyadatuljanah407,@zianfarahariyadatuljanah407,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgydQxuIJQFl4wwp5BN4AaABAg&pp=0gcJCSMANpG00pGi,"Udah biasa, MD lebih banyak gimmicknya daripda kualitas filmnya. Mirisnya banyak penonton Indonesia yang nggk bisa seleksi",69.0,
https://www.youtube.com/@iw2751,@iw2751,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxEy5RMg28ufOE2eXF4AaABAg,Kkn di desa penari ketemu the medium...,4.0,
https://www.youtube.com/@shabira_,@shabira_,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzWziTCR3vhvO32D8N4AaABAg,akhirnya direview jugaa maaci cinecribb,,·
https://www.youtube.com/@firmanoktafian9109,@firmanoktafian9109,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugw9q-ZcHyBLW5HvXOx4AaABAg,"Qodrat 2 jauh lebih bagus, itu saja dari pusat mah....",1.0,
https://www.youtube.com/@kjokkenmoddinger6291,@kjokkenmoddinger6291,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugyu9BiPeb9Oo22lS9F4AaABAg,"Kalau tanpa embel-embel ""kisah nyata"" mayan lah wkwkwkwk",1.0,·
https://www.youtube.com/@myredemperror,@myredemperror,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxVkjtSvmOwBUp22gF4AaABAg,"nonton film ini keseringan dibikin kaget sampe misuh misuh  sama banyak adegan gak penting dilama lamain (adegan endah nyari sumber suara) kek biar apaa gitu? 

but atleast gak selama adegan widya nyibuk air pake gayung di kkn sih",3.0,·
https://www.youtube.com/@ekapratama4790,@ekapratama4790,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwGPCQowXIZFmWMuod4AaABAg&pp=0gcJCSMANpG00pGi,"Yg paling kasian yg sma mas eko yg mati d sumur, yg di ceritain malah rani yg ktanya gak knapa2",5.0,·
https://www.youtube.com/@SandalKuMana,@SandalKuMana,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugy89-izIK9Vde5Cpxl4AaABAg,Jumpscareny menyebalkan malah ditambah pake sound yg seharusny ga perlu ada juga gpp. Asli nih film cuma di selamatin sama komediny doang selebihny kureng.,40.0,
https://www.youtube.com/@surmadi_aby,@surmadi_aby,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugw3xKZCrnbjcix2kcd4AaABAg,"Nonton KKN, nonton Pabrik Gula dan pokok nya nonton horor MD tuh ga mau ekspek tinggi....kalo buat entertaining doank Oke lah....karena formula nya pasti selalu sama ..walopun tetep Kimo ajah seh yg selalu jadi dokter penyelamat.",10.0,
https://www.youtube.com/@keresahanhati8538,@keresahanhati8538,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugyp2xiHgVRw9VScvXR4AaABAg,dan seperti biasa kurang cahaya disana sini...ahahaha,2.0,·
https://www.youtube.com/@NvrFy,@NvrFy,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugy8OU2PEzaywd49stx4AaABAg,Yang salutnya dari film ini adalah mereka berani menghadirkan sosok siluman asli seperti beni,1.0,·
https://www.youtube.com/@Juno-nw9cw,@Juno-nw9cw,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx_HmNVB86jt7AqxOd4AaABAg,"Ga bisa review banyak karena cuma nonton setengah, selebihnya tidur. Tapi yang gue tandain, jumpscarenya nyebelin. Pas si endah ngeliat keluar dari kaca, tiba2 naning ngejutin dari belakang, sebel banget itu jumpcare jelek mana soundnya JENG JENG JENG JENG. 

Si endah yang minum dengar suara tiba2 keluar ke pabrik itu juga rada aneh. Dalihnya karena ngeliat ada yang keluar, tapi dari scene si endah minum sampai buka pintu ga ada siluet/orang keluar rumah. 

Scene horor yang agak seru pas endah ngejar rani terus si rani tiba2 lari dan berubah jadi hantu.",6.0,·
https://www.youtube.com/@ocytnosrednah4871,@ocytnosrednah4871,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgzuVSgukur6h8ckyI14AaABAg,"Padahal kalau JUMBO lebih laris, MD mau bikin DENNIS THE MOVIE...",6.0,
https://www.youtube.com/@tosugi6278,@tosugi6278,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx4vgbDrEARU8EazT54AaABAg&pp=0gcJCSMANpG00pGi,Duet Beni Siregar & Arif Alfiansyah mampu membuat si Kunti ngompol,4.0,·
https://www.youtube.com/@l4w4nr3z1m,@l4w4nr3z1m,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugxz2FdAQFidgajFDL54AaABAg,"Abis ini rilis ""Pabrik Gula Luwih Dowo Luwih Medeni"". Sudah nih? Nanti dilanjutkan dengan MD Pictures akan membuat semacam franchise untuk Pabrik Gula yang isinya film, serial, sinetron, video game, podcast, hotel, single, album, wahana bermain dan juga museum Pabrik Gula sebagai peninggalan properti Pabrik Gula yang gw sebutin semua itu. Kurang apa coba?",195.0,
https://www.youtube.com/@yoannestrias9909,@yoannestrias9909,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgxiU8hTjBm6_oFGhDh4AaABAg,"MPV = Mbah Jinah, udah tua actingnya all out",3.0,·
https://www.youtube.com/@ardatama9295,@ardatama9295,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgyewXwPkY076iUUI754AaABAg,"Rating 4/10, karakter ga kuat cerita udh bosen template kkn bgt jumpscare jg monoton bnyk adegan yg ga logis, jauh mending qodrat beda level",4.0,
https://www.youtube.com/@DizzyRaditya,@DizzyRaditya,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx-dqt-EuEYYD3QDzR4AaABAg,Selamat lebaran crew cine crib.,3.0,·
https://www.youtube.com/@rijalmuhamad_,@rijalmuhamad_,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugz15BivtUizlTp5_bt4AaABAg&pp=0gcJCSMANpG00pGi,Suka deh kalo reviewnya sama kak Anthy,,·
https://www.youtube.com/@luthfannaufal9262,@luthfannaufal9262,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugw9Q16ge7MFdszbPkF4AaABAg,Ini film kalo dibikin sekuel pasti judulnya gudang garam,2.0,·
https://www.youtube.com/@bianconero4107,@bianconero4107,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=Ugx2P5QO4Opl-itrTQF4AaABAg,"Pesan moral dari film-film horor yang bersumber dari simpleman ialah jangan ngacengan, jangan ngws sembarangan.

Btw, cukup enjoy dengan filmnya, 
(+) Suka dengan elemen ritual dan budaya yang ditampilin, mbah Jinah gokil sih.
Wati ngerap

(-) Yang ditampakin mayan banyak, tapi kurang informasi untuk histori masing-masing mahluknya, yang selalu dihighlight gerombolan kebakaran (jadi inget anime Ajin tiap liat mereka).",14.0,·
https://www.youtube.com/@Damairiaaa,@Damairiaaa,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwBmqPQzAvGlHsLZ5N4AaABAg,Ga nyangka sih nonton cinecrib dari jaman razak julid sama roy kiyosh sampe sekarang si arya jenggotan,11.0,·
https://www.youtube.com/@deriwarsito7665,@deriwarsito7665,4 bulan yang lalu,https://www.youtube.com/watch?v=7Fl1uncm4Ik&lc=UgwRovJCQHAqRtwzlmx4AaABAg&pp=0gcJCSMANpG00pGi,"jadi inget nonton suzanna yg terakhir
pas ditanya yg berkesan yg mana? saya jawab yg ada opie kumis sama ence bagus nya",3.0,·
