Link Channel,ID Channel,Waktu,Link video,Komentar,Like
https://www.youtube.com/@dewisuseni3221,@dewisuseni3221,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwEMUFnnhG4oFYgICN4AaABAg,aku suka film2 ini untuk anak2,
https://www.youtube.com/@aikabdroqib5191,@aikabdroqib5191,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyHN5JDVyLgULJosKd4AaABAg,Terimakasih sudah menciptakan film animasi edukatif..,
https://www.youtube.com/@rennyangraini2822,@rennyangraini2822,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgypswQRhVOPK20nQsJ4AaABAg,Terima kasih reviewnya. Diksinya value banget.,
https://www.youtube.com/@caradechanel7859,@caradechanel7859,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxNGd6yRTjggpQ1KGB4AaABAg,"Sumpah bang, terharu banget gua kata2 mu yg trakhir keren banget keren banget",1.0
https://www.youtube.com/@hasnadf,@hasnadf,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxYIwMBHAO4liVwB714AaABAg,"Ga nyesel ngajak anaku (10th) nonton ini di kala libur lebaran,,scene trkhir aja anaku ampe berkaca2,,ceritanya kompleks,ada komedi bhkan horor..

Kalo krakter si gw lebih ke atta,wlpun udh bisa nebak dr awal kalo atta yg awalnya tengil bkal baik sama don,,tp rasa syang ke abangnya yg bkin trenyuh..
Soundtracknya pun indah, ga ckup sekali tek puter dirumah..",1.0
https://www.youtube.com/@firmankidd,@firmankidd,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxSMyfRbJEbUNq_kIt4AaABAg,Seru banget filmnya...jumbo,3.0
https://www.youtube.com/@oziejbi9001,@oziejbi9001,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzF5DRj9S3QLZ2WL194AaABAg,"Setelah sekian lama, akhirnya Indonesia benar2 punya Film Hiburan untuk Anak2, Kita dan anak2 didalam diri kita. W udh kepala 3 masih kesentuh di ending film gk bisa ngelak padahal udh berusaha",
https://www.youtube.com/@irnamohd_xiii9873,@irnamohd_xiii9873,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyHmnqGsE7lOS4TC7Z4AaABAg&pp=0gcJCSMANpG00pGi,aku sudah nonton sampai 5 kali sangking senangnya.,1.0
https://www.youtube.com/@ahmadSYutube.,@ahmadSYutube.,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyxauTKCqaRZSPX3t54AaABAg,buat setiap karakter jadi tokoh utama di film yg lain,
https://www.youtube.com/@andilaw9540,@andilaw9540,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyxfnGV6QVvc-MnvbJ4AaABAg,"hari ini (sabtu 12 April 2025) nonton ber 5,, ruamee banget yang nanton dan emang sebagus itu.. yakin minggu ini bisa sampe 3 juta penonton. jumlah penonton salah satu bentuk apresiasi kami untuk Animasi Indonesia. Jaya terus Animator Indonesia,, jangan kapok untuk berlomba-lomba untuk berkarya",
https://www.youtube.com/@aankristiansyah8235,@aankristiansyah8235,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzZqzS8nLTs-cTEOmN4AaABAg,Keramagz emang paling kompleks dlm ngereview... detail sekali wak,
https://www.youtube.com/@HanuunFikriyahAMd,@HanuunFikriyahAMd,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwyLUiDmmNJRgrUN7h4AaABAg,film animasi tersukses karya anak bangsa ya ini .. JUMBO. kerreenn,
https://www.youtube.com/@emizam6306,@emizam6306,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzkRSbzQvYEClgErbR4AaABAg&pp=0gcJCSMANpG00pGi,Bertahun2 nonton film d bioskop baru kali ini satu ruangan  tepuk tangan untuk sebuah film,
https://www.youtube.com/@TopElepen-y5l,@TopElepen-y5l,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxOPpQssv0QC0sLkOd4AaABAg,"Cmon indonesia, bisa bikin film gini lg.. Dan lanjutkan lagi superhero indonesia..",
https://www.youtube.com/@mikotea3472,@mikotea3472,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyEFps0Pa-qwhAIBeR4AaABAg,semoga tambah menarik ceritanya...secara karakter sih oke...,
https://www.youtube.com/@AliMuakhir,@AliMuakhir,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugz1Y9v2Trxn0zEaaMp4AaABAg,Saya juga ngefans sama Nurman,
https://www.youtube.com/@janji_tofa,@janji_tofa,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzofzCc1ouY6HXEq794AaABAg,Kisah nusa sangat mendidik,
https://www.youtube.com/@ginj4r,@ginj4r,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwebXU9Qmhwb2fTQYx4AaABAg,Awalnya nonton karena ikutin standup up comedy dan tau film ini dibuat setelah cukup lama nunggu makin turun ekspektasi akhirnya nonton dengan rasa banggafilm animasi kita udah sebagus ini,
https://www.youtube.com/@Infinityfor3,@Infinityfor3,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyjUpDNEWG5_sOpRSF4AaABAg,"Kapan lagi kan animasi Indonesia selaris ini, ditambah alurnya juga bagus banget, karakternya itu dapet banget",1.0
https://www.youtube.com/@NengWildun,@NengWildun,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugwmv0mJ6FJ6db6Bm6l4AaABAg,"Cuma bisa nunggu tayang di OTT, daerahku sangaaaat jauuh dari kota 'berbioskop'.",
https://www.youtube.com/@rizalchairul508,@rizalchairul508,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzM4L3xk7f7oeIaTWZ4AaABAg,"Semoga banyak film animasi lokal kita dengan cerita2 menarik, semenjak disney disusupi agenda WOKE udah males nontonin produksi disney",
https://www.youtube.com/@vitaapsari6909,@vitaapsari6909,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugwc0hyUi8ZIK_l96kZ4AaABAg,"Udah nonton sm anakku. Akhirnya kami berdua menangis. Filmnya penuh makna, penuh nasihat. Lagunya menyentuh.",
https://www.youtube.com/@mohammadfarid4302,@mohammadfarid4302,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzEO9WHO6SHxjpu7Nl4AaABAg,Film bagus sangat rekomendasi buat tontonan keluarga,
https://www.youtube.com/@dwicandra5453,@dwicandra5453,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzCvRVoWLYa2oaNq1d4AaABAg,"bener, aku juga suka Nusa ️",
https://www.youtube.com/@adolfsbasthian,@adolfsbasthian,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugyv9uktwyGFvs9JBHB4AaABAg,"Ini film keren banget, SUMPAH!",2.0
https://www.youtube.com/@nanangcm,@nanangcm,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxNnR1ZgGH__GEUBXJ4AaABAg,Ini anak kecil di jiwa gue ikut bangga sama nangis jugaa. Film baguss,
https://www.youtube.com/@adi_caur,@adi_caur,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxAIX4WHNVPVxs00xB4AaABAg,Ayo kita ramaikan khasanah Per-JUMBO-an di Negara ini.,2.0
https://www.youtube.com/@irianpurwanto4605,@irianpurwanto4605,4 bulan yang lalu (diedit),https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugzc6puK_Y1b6oOgGOJ4AaABAg&pp=0gcJCSMANpG00pGi,Kmaren aku nonton di CGV Kediri keren  moga jumbo II bisa rilis selanjutnya  aku co 52 thn,1.0
https://www.youtube.com/@firdaelvandari2286,@firdaelvandari2286,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwM_i42tmRgiE5ey3V4AaABAg,"Ohhhhh ini dontollllll,baru tau",
https://www.youtube.com/@bynmi3599,@bynmi3599,3 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzEEliU7Ixr2Pi3K4l4AaABAg,Baru tau akun ini keren.makasih video ny y,
https://www.youtube.com/@arzadosas603,@arzadosas603,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugw9qMz7Pjf-4czqqf14AaABAg,film yg bikin anakku 3.5 th excited dari awal ampe akhir,1.0
https://www.youtube.com/@TaufanGanteng-f6h,@TaufanGanteng-f6h,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugy5b_u-afyBJ4aOtRF4AaABAg,pengisi suara kambing  penasaran anne,
https://www.youtube.com/@tinkeriIIa,@tinkeriIIa,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugxu28gIH_rob6LfFex4AaABAg,"Tiba2 ad tekotok, kirain videonya ke next sendiri",
https://www.youtube.com/@ilma7390,@ilma7390,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwDDHSnlbSevePQbFZ4AaABAg,Cintai karya indonesia,2.0
https://www.youtube.com/@fitris7629,@fitris7629,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwCbkRKSnyGctQhcBJ4AaABAg,seru banget nonton review ini ga kerasa udah 16 menit,1.0
https://www.youtube.com/@afeemulia3248,@afeemulia3248,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwDuKQHDvU8W99Htm14AaABAg,React terkeren...,1.0
https://www.youtube.com/@vCaestro,@vCaestro,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugx46GRJUeC8XBbzc6B4AaABAg,"baru beres nonton ini, sejalan-jalan pulang bengong saking terkesimanya sama film ini, the best",
https://www.youtube.com/@SaberCute-GenZ,@SaberCute-GenZ,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxDxXWiZ59zDx4WwoR4AaABAg,Akhirnya bang elu kembali ke jalur review  dan yg ditunggu²,1.0
https://www.youtube.com/@edypeng9346,@edypeng9346,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugy6WiegoJ5JedTG5dp4AaABAg&pp=0gcJCSMANpG00pGi,Visinema juga ada film animasi Kancil  yang belum tayang .,
https://www.youtube.com/@idaida1839,@idaida1839,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugxxsf5TL9_rM8jI3SB4AaABAg,Bagus banget film ini,
https://www.youtube.com/@sonokosuzuki2431,@sonokosuzuki2431,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxJ8hm0fVMFkvl_g5d4AaABAg,"Ini film bener2 memorable. Setuju dengan soundtrack nya. Setiap saat bikin nangis, Film ini kayak nge ""puk-puk"" in aku yg punya issue dibully dan ngga punya temen deket pas kecil. 

Seperti yg Bang Ryan bilang 
""Film ini untuk anak-anak, dan 'anak-anak' didalam diri kita""",
https://www.youtube.com/@ynwrrahman,@ynwrrahman,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyGg038PA30OPEbBMB4AaABAg,"Iya saya juga gak tau sepanjang film rasanya mata terus berkaca kaca, smuanya disajikan secara pas,",
https://www.youtube.com/@firdaelvandari2286,@firdaelvandari2286,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzzsuDyeHqoby1o9dZ4AaABAg&pp=0gcJCSMANpG00pGi,Banggggg masih nungguin breakdown daredevil,1.0
https://www.youtube.com/@VoxTM_Studio,@VoxTM_Studio,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzWAe1jEldej6UYKAh4AaABAg,Kalo Melihat cerita atta Relate Bgt sama  Hidupku.Jadi Nangis bgt,
https://www.youtube.com/@Rahmat-kg4pc,@Rahmat-kg4pc,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyDwhDssSWoQprD69x4AaABAg,"Apresiasi untuk Sutradara nya 
Keren ya",1.0
https://www.youtube.com/@JutaanMatahari,@JutaanMatahari,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyE_9VHrn-MZ9u34Sx4AaABAg,Dukung animasi indonesia go internasional..,
https://www.youtube.com/@OnlyMoszcy75,@OnlyMoszcy75,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwUy8swbyJ0mUk87Rt4AaABAg,aku pernah lihat film jumbo seru laguya juga seru,1.0
https://www.youtube.com/@hillikintil2885,@hillikintil2885,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxX25oCzqL216HuhlN4AaABAg,Semoga dot disen bisa ikutan buat ngisi suara atau ngasih cerita,
https://www.youtube.com/@AsadArdiansyah,@AsadArdiansyah,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyFAafGtrOlFAhR_Np4AaABAg,"Dari awal udah excited waktu Rian beberapa kali nge tease jumbo di podcast2. Merinding waktu nonton, bangga sama hasilnya! 🥹",
https://www.youtube.com/@Aqilamisha12-b1c,@Aqilamisha12-b1c,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugy5YPgFrSKjRE58t4F4AaABAg,"mewek diam diam ,adalah seni menonton jumbo yang seutuhnya,good vishan film nya, salut buat semua pihak yang terlibat,maju terus perfileman animasi di indonesia",
https://www.youtube.com/@yuiwhoo,@yuiwhoo,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzFI0AFudEkQA7ivfx4AaABAg,Setuju bgt film paling penting,1.0
https://www.youtube.com/@hidayatftrhmn6819,@hidayatftrhmn6819,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyVrNGKikTEBqxD0il4AaABAg,"sifatnya nurman itu lo cik , ad yg bikin  ad yg bikin  ad juga yg bikin",12.0
https://www.youtube.com/@coolkidzt,@coolkidzt,3 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyLO_57MEmYgoPpNWx4AaABAg,film keluarga yang layak banget dinonton,
https://www.youtube.com/@a.mfalah9228,@a.mfalah9228,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxIRIhmaxPd2Ruy3lF4AaABAg&pp=0gcJCSMANpG00pGi,Ttp respect sama animator indonesia disaat pemerintah lebih memilih AI,
https://www.youtube.com/@HaadiiSucipto,@HaadiiSucipto,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzfM_ZjBjdCkWrLrlZ4AaABAg,"Nonton 3x dgn keluarga besar, teman dan adik2 panti asuhan. 
Gak bosen dan masih terbawa emosi filmnya. Jumbo keren",2.0
https://www.youtube.com/@Dhamb13,@Dhamb13,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgyGghlemZ4eXCCj2Jp4AaABAg,Nusa dan jumbo kebangkitan film animasi indonesia,
https://www.youtube.com/@tennyboy2303,@tennyboy2303,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugxp_L5oeT9cIiKBYxF4AaABAg,"Saya yakin orang2 indonesia cepat belajar, dan slogan indonesia emas menjadi negara maju 2045 bukanlah hayalan dan mimpi kosong",
https://www.youtube.com/@indrachan9809,@indrachan9809,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzhChvtZZaN6lV8QCN4AaABAg,"aku udah dua kali bang tetep mewek,dan don itu aku yatim piatu apresiasi banget sama film ini,lagu lagunya nyandu jempollll buat bang ryan 1000000",
https://www.youtube.com/@haikalsidpierre,@haikalsidpierre,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwnB1_mgH49XoCtSBN4AaABAg,Let's go 5jt penonton Jumbo,1.0
https://www.youtube.com/@wahyufeverhidayat,@wahyufeverhidayat,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwaWxg7D0UohuboqHZ4AaABAg,Sepanjang film jg sama mikirnya si don itu si dontol. Dia bisa apa kalo ga ada nurman wkwk,
https://www.youtube.com/@JejenMulyana-p2f,@JejenMulyana-p2f,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgxJTviXstmujP7vZ1R4AaABAg,dari awal saya udah suka nirman. karena orangnya solutif,
https://www.youtube.com/@ajirajirajir,@ajirajirajir,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgzEI5bUpzD_c_3uCCJ4AaABAg,Nangesss banggaaa 🥹,5.0
https://www.youtube.com/@liaaarch,@liaaarch,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugw5BHd1WlO8hpMtD6t4AaABAg,Nusa bagus kok utk film animasi dan kartunnya cantik,
https://www.youtube.com/@adamevos5556,@adamevos5556,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=UgwpFIERGqKbJQl6BYt4AaABAg,"coba bikin kisah Nurman sendiri
pasti lebih menarik",
https://www.youtube.com/@JuproniRasya,@JuproniRasya,4 bulan yang lalu,https://www.youtube.com/watch?v=b4Lrqeiones&lc=Ugzdu81X-8ZgMVYsIKR4AaABAg,"Ini animasi dari cerita dan soundtracknya bagus banget. Nonton film ini dibuat ngakak, sedih dan takjub . Keren banget Indonesia punya film animasi sekeren ini. 8/10 semoga kedepannya animasi indonesia makin maju",
