Link Channel,ID Channel,Waktu,Link video,Komentar,Like
https://www.youtube.com/@oktavian1856,@oktavian1856,1 bulan yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugz_r0U7tz1PYNPWge94AaABAg,"jujur gua gak pernah suka sama tiktok, jadi gua gak ngerti maksud algoritma disini apa. gua suka film² tema time travel, gua paham konsep multiverse marvel dan Flash nya DC, gua udah nonton kimi no nawa 6 kali seumur hidup gua, gua juga udah banyak nonton film tema serupa, jadi gua familiar film tema begini. emang, film kayak gini tuh udah biasa dan kalo mau dibandingin sama film-film luar, jauuhh.. gua paham sama penilaian ngelantur yg punya pemahaman soal film lebih banyak dan dalam lagi. tapi dari film Sore ini bukan hanya diliat dari perbandingan aja sih. gua juga gak pernah tau ada webseries Sore sebelumnya, jadi pas pertama gua nonton gak ada ekspektasi apa-apa. tapi untuk ukuran film indonesia, film ini emang terasa banget dibuat pake hati, dibuat dgn gak main-main dan dipikirin banget (bukan bermaksud ingin mendramatisir) tapi tiap orang punya nilai yg bisa diambil dan dirasakan masing-masing. makanya pribadi, gak dibayar pun gua rela jadi buzzer Sore karena semurni dan sesimpel ingin orang-orang tau bahwa: ""indonesia punya lhoo film sebagus ini""..",155
https://www.youtube.com/@momonnabe9676,@momonnabe9676,1 bulan yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgxkBrN4CN6NvQ3XOh54AaABAg,"baru2 ini ada lagi bang series yg bisa ""merobek hati"" seperti yg lu maksud
Takopi original sins",3
https://www.youtube.com/@ezrazarq,@ezrazarq,2 minggu yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=Ugx1nQ8K3FWMQ95wpY14AaABAg,"sebagai referensi tambahan aja, ada dari game Honkai Star Rail, nama karakter nya Phainon yg mengulang siklus dunianya hingga lebih dari 33 juta kali (tepatnya 33.550.336 x) yang membuat dia sampe kehilangan hati/feel kemanusiaannya sampe di siklus akhir dia gk bisa bicara lagi karena tubuhnya jg hancur, tapi tekadnya ini sama"" buat nyelametin org"" tersayang nya, itulah ada manusia gk waras yg mau jadi makin gk waras demi org"" tercinta nya️‍",4
https://www.youtube.com/@Fakhriimtyzz_,@Fakhriimtyzz_,1 bulan yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwXwrKwo4Kbdae47NN4AaABAg,"Saat rewatch kedua kalinya SORE: Istri dari Masa Depan, gw mulai menangkap lapisan magical realism yang sebelumnya tak terlalu kentara. Film ini ternyata bukan cuma sekadar bermain dengan ide perjalanan waktu, tapi juga menempatkan hal-hal magis seperti pesan untuk alam semesta, dan menyinggung isu keadaan bumi sekarang di dalam dunia yang tetap terasa realistis. Elemen ini muncul begitu saja, diterima oleh tokoh-tokohnya tanpa banyak pertanyaan, khas narasi magical realism yang mengaburkan batas antara nyata dan mustahil.

Alih-alih menjadikan time travel sebagai instrumen ilmiah atau spekulatif, film ini memakai waktu sebagai simbol emosional mengenai kehilangan, trauma, dan keinginan untuk memperbaiki sesuatu yang sudah hancur. Justru karena keajaiban di film ini tidak dijelaskan secara teknis, perasaan absurd dan getirnya jadi makin terasa. Dunia tetap berputar seperti biasa, tapi bagi karakter Sore, realitas terus retak dalam diam.

Rewatch ini membuat gw menyadari bahwa film Sore Idaman bukan hanya sekadar kisah cinta lintas waktu, tapi alegori tentang menerima luka yang tak bisa dihapus. Ini juga menjelaskan bahwa terkadang yang magis bukan perubahan besar, tapi keberanian untuk berhenti mencoba mengulang. Dan justru di situ letak rasa sakit terdalamnya.

Heran gw ada orang secerdas dan sejenius Yandy Laurens..",383
https://www.youtube.com/@hesakaruniaf9185,@hesakaruniaf9185,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgyevDdqceHZ7XN0ehx4AaABAg,"SETUJU 100000%, aku jg bingung knp org pd berteori sampe mana-mana, malah pertama kali aku selesai nonton filmnya tuh aku interpretasiin kalo time travelnya Sore itu ya cerminan dari spektrum emosinya dia saat lg berduka. Cuma kalau diceritain sekadar kaya gitu ya bosen gasih, jd mas Yandy kasih sentuhan treatment ala-ala scifi yg sebenernya bkn itu intinya. Beda ya klo kaya eternal sunshine yg emg basis genrenya scifi romance drama",114
https://www.youtube.com/@evoltgaming6974,@evoltgaming6974,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwxebdK4K8-UN4WDLt4AaABAg,Makoto Shinkai: Jadi ada ph yg niru setup ngonten gw,293
https://www.youtube.com/@NightOwl-zgmfx20a,@NightOwl-zgmfx20a,4 minggu yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgxHQj0ZrQubMsx69B94AaABAg,hhhmmmm..... jadi keinget melancholy of suzumiya haruhi yg episode endless eight,
https://www.youtube.com/@blacksmile1709,@blacksmile1709,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwpH2d48DvJEvKSddl4AaABAg&pp=0gcJCSMANpG00pGi,"fyi, part orkestra di lagu Terbuang Dalam Waktu diaransemen sama Erwin Gutawa. Makanya kesannya megah.",2
https://www.youtube.com/@maulanailham7488,@maulanailham7488,1 bulan yang lalu,https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwWgKW3U1ZB7FEZwTl4AaABAg,"Welcome back to ngelantur indonesia, skuy nonton skip bloon, jangan lupa kalian semua, kembali lagi di sekmen? Review~~~~",7
https://www.youtube.com/@MuhamadWildan-mx7ve,@MuhamadWildan-mx7ve,1 bulan yang lalu (diedit),https://www.youtube.com/watch?v=zZcIMAqOsL4&lc=UgwIUfiKZSkk8CdYApB4AaABAg,Untuk film indo ini 8.5/10 lah tapi kalau udah dibandingin sama film luar 7.8 cocoklah. Semoga film indo makin bagus lagi kedepannya ga horror mulu. (Sebenarnya gpp horror asal ga asal asalan bikinnya lebih bagus lagi gitu),322
