"Link Channel","Like","Waktu","Link video","Komentar","Like"
"https://www.youtube.com/@madamjidi","@madamjidi","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwtRQKtgQRrfhOTouh4AaABAg","Telat banget,baru nntn hari ini,paling ngakak pas adegan pada brantem soal ustad vs pendeta","1"
"https://www.youtube.com/@arisanti7694","@arisanti7694","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzJi4t0FGcbIn-eVGx4AaABAg","Alhamdulillah Ya Allah sama an pendapat sm cine crib ttg nih film, bru kelar nonton di jam pertama bioskop buka Alhamdulillah blm full bnr, sayangnya sy ga ba lepas ketawanya krn takut ganggu penonton yang lain dr suara ketawa ku, pdhl ga ba lah ga ketawa bru liat mrk ada dilayar bioskop dan tambah gerr nya kompor gass bgt.. cm bs nangis aja rasaku ts di studio hahahaha
8/10 lah dr sy ditunggu agak laen 2 ya..","2"
"https://www.youtube.com/@mwniccc","@mwniccc","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzGlL7alM5A_GpPEKx4AaABAg","Sebagai penikmat film komedi puassss bgt sama ni film","2"
"https://www.youtube.com/@nyt..15","@nyt..15","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyDFJ1TkeBFvG9YC2Z4AaABAg","""tiup, tiup"" anjr ngakak banget lah","2"
"https://www.youtube.com/@blushortydanny1274","@blushortydanny1274","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxoJluBw2znlm_Xdl14AaABAg","kelar nonton happy , kocak parah","2"
"https://www.youtube.com/@IShofyan","@IShofyan","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwaLEXT8h146WZNdGJ4AaABAg&pp=0gcJCSMANpG00pGi","kalo mau dijadi spinoff series. karakter yang di peranin sadana agung tuh jadiin tokoh utama soalnya epic banget itu karakter. wkwkwkw","1"
"https://www.youtube.com/@mirvang","@mirvang","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxklkxG1IpszSCPcoB4AaABAg","Wah calon laku banget ini, okelah bakal nonton.","5"
"https://www.youtube.com/@keeyy__18","@keeyy__18","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwi0CCqBWWhd3Q0E054AaABAg","blm gas ke bioskop karna blm sempet aja tp dr film ini blm dibuat pun udh seexcited ituu! bangke ya masa liat review nya gini aja gue udh cekikikan... fix bakal sampe nangis bengek ngakak kocak si di bioskop. tungguuu yaaa agak laen aku pasti akan nonton!","3"
"https://www.youtube.com/@RikoAnjas","@RikoAnjas","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyVM014niloybMG2sZ4AaABAg","nonton kemaren, pecah sih","1"
"https://www.youtube.com/@evlarette","@evlarette","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfCp3gFvXWZCvoyMN4AaABAg","Nonton film berasa kaya nonton special show standup comedy","2"
"https://www.youtube.com/@amalia9050","@amalia9050","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyzUm_j_8fF3C9Vn1J4AaABAg","Sangat menghibur filmnya.. dan beberapa part horornya beneran serem.. gak bikin nyesel nonton..","1"
"https://www.youtube.com/@erickrahman8117","@erickrahman8117","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyipFnxEW6ZD8tExrN4AaABAg","Terakhir ketawa sampe keluar air mata itu pas awalan nonton despicable me,","1"
"https://www.youtube.com/@imamagusfaizal6624","@imamagusfaizal6624","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyHHrKB73A-WZronaN4AaABAg","Baru aja kelar nonton, overall bang Oki the best","1"
"https://www.youtube.com/@achmadfaisol7120","@achmadfaisol7120","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzgIoMXEOqJZEkK3Qt4AaABAg","baru hari ini kesampean nonton agak laen. beneran pecah sii. gerrr parahh",""
"https://www.youtube.com/@sahabatyorofun6552","@sahabatyorofun6552","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzZLtBeUssWER1c0Hd4AaABAg","Lucu banget aseli HAHA","2"
"https://www.youtube.com/@madamjidi","@madamjidi","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwtRQKtgQRrfhOTouh4AaABAg","Telat banget,baru nntn hari ini,paling ngakak pas adegan pada brantem soal ustad vs pendeta","1"
"https://www.youtube.com/@arisanti7694","@arisanti7694","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzJi4t0FGcbIn-eVGx4AaABAg","Alhamdulillah Ya Allah sama an pendapat sm cine crib ttg nih film, bru kelar nonton di jam pertama bioskop buka Alhamdulillah blm full bnr, sayangnya sy ga ba lepas ketawanya krn takut ganggu penonton yang lain dr suara ketawa ku, pdhl ga ba lah ga ketawa bru liat mrk ada dilayar bioskop dan tambah gerr nya kompor gass bgt.. cm bs nangis aja rasaku ts di studio hahahaha
8/10 lah dr sy ditunggu agak laen 2 ya..","2"
"https://www.youtube.com/@mwniccc","@mwniccc","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzGlL7alM5A_GpPEKx4AaABAg","Sebagai penikmat film komedi puassss bgt sama ni film","2"
"https://www.youtube.com/@nyt..15","@nyt..15","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyDFJ1TkeBFvG9YC2Z4AaABAg","""tiup, tiup"" anjr ngakak banget lah","2"
"https://www.youtube.com/@blushortydanny1274","@blushortydanny1274","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxoJluBw2znlm_Xdl14AaABAg","kelar nonton happy , kocak parah","2"
"https://www.youtube.com/@IShofyan","@IShofyan","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwaLEXT8h146WZNdGJ4AaABAg&pp=0gcJCSMANpG00pGi","kalo mau dijadi spinoff series. karakter yang di peranin sadana agung tuh jadiin tokoh utama soalnya epic banget itu karakter. wkwkwkw","1"
"https://www.youtube.com/@mirvang","@mirvang","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxklkxG1IpszSCPcoB4AaABAg","Wah calon laku banget ini, okelah bakal nonton.","5"
"https://www.youtube.com/@keeyy__18","@keeyy__18","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwi0CCqBWWhd3Q0E054AaABAg","blm gas ke bioskop karna blm sempet aja tp dr film ini blm dibuat pun udh seexcited ituu! bangke ya masa liat review nya gini aja gue udh cekikikan... fix bakal sampe nangis bengek ngakak kocak si di bioskop. tungguuu yaaa agak laen aku pasti akan nonton!","3"
"https://www.youtube.com/@RikoAnjas","@RikoAnjas","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyVM014niloybMG2sZ4AaABAg","nonton kemaren, pecah sih","1"
"https://www.youtube.com/@evlarette","@evlarette","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfCp3gFvXWZCvoyMN4AaABAg","Nonton film berasa kaya nonton special show standup comedy","2"
"https://www.youtube.com/@BramantyoHD","@BramantyoHD","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyWjmvdyct5-vtUp_d4AaABAg","Auto nonton","1"
"https://www.youtube.com/@Junimanyunn","@Junimanyunn","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx5x9Y0AJej7Fa_AzB4AaABAg","gw sampe sakit perut dan capeeeee sakingg  ketawa mulu, pokonya ada scene yg beneran berentet bgt kocaknya sampe beneran sampe capeee bgt yg scene legend jegel ga bisa turun anjir lah  banyak bgt scene legend kocak yg kalo sampe rumah pun masih keinget trus jadi ketawa lagi","2"
"https://www.youtube.com/@azaleamarindrapatrissia4311","@azaleamarindrapatrissia4311","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyiiG7cDV0ZLZB5uV14AaABAg","film yg konsisten sama judulnya, agak laenn  .. wkwk
sedap banget laahhh..","2"
"https://www.youtube.com/@dolanbae9578","@dolanbae9578","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwc4fztAhBHqZZQS654AaABAg","Semalam full studio 
Pdhl jam 21.30","2"
"https://www.youtube.com/@fivebagsforlife7479","@fivebagsforlife7479","1 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx1qEEEC7HKGB_BMkF4AaABAg","Balik lagi kesini setelah nonton gara2 liat review ini… dan ternyata lucu beneran, buat aku yang ambang ketawanya tinggi, seringkali ngakak di film ini dan sebioskop beneran ngakak terus.. bravo! Adegan favorit pas boris ditelpon emaknye","1"
"https://www.youtube.com/@namira7191","@namira7191","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxceKiGV6Vur5uUtPR4AaABAg","Hormat komandan totong🫡🫡🫡","2"
"https://www.youtube.com/@autumncantabile","@autumncantabile","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzfiMyanl1Yv8JaDDd4AaABAg","emang seru bgt sih filmnya, genius! gila!!! kocak!!!","1"
"https://www.youtube.com/@suzylumbanraja3917","@suzylumbanraja3917","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxSIlBmoH-wyXLg4vR4AaABAg","Ger ger GEEEEEERRRRRRRR  yg blm nonton, nonton, jgn percaya trailer krn keseruan sesungguhnya ada di FULL MOVIE NYAAA","6"
"https://www.youtube.com/@PRODIBKUNIB","@PRODIBKUNIB","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxCOnVN1lH9uLXg6zR4AaABAg","Keren","1"
"https://www.youtube.com/@Kudanilterbang1201","@Kudanilterbang1201","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwz8ujAB2neCDSAejJ4AaABAg","Ending nya sebenarnya bisa sad dan ngena banget kalau ( spoiler!! )








Mereka ber4 dipenjara, dan buat sekuel agak lain 2","2"
"https://www.youtube.com/@alvianrimbangpramudyo1143","@alvianrimbangpramudyo1143","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwBnotaqrWxuLt5wyB4AaABAg","Aku suka film ini karena kagak menjual keseksian atau fisik","3"
"https://www.youtube.com/@Mpitt_6","@Mpitt_6","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgycxmtJNlwXDFgAiUB4AaABAg","Setuju! Semua emosinya dapet, mau yg sedih, ngakak, takut, baper, tegang, semuanya ada. Aktingnya juga bagus2 bgt! Film komedi tapi plotnya padet dan ga ngawur. Perfect sih kalo aku","1"
"https://www.youtube.com/@AriArif-bu4sh","@AriArif-bu4sh","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyNehHvVfOT6BjkM194AaABAg","Setuju sih film ini paket lengkap.","7"
"https://www.youtube.com/@KazehayaSan","@KazehayaSan","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyxBFdXbULduWSheAR4AaABAg","Kocak bener, setannya batak~ wkwk","4"
"https://www.youtube.com/@TyaSdl-zg5vc","@TyaSdl-zg5vc","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxJSa7Lqb7v2wIfeR14AaABAg","BEST BANGET NI CHENEL PALING GERCEP","7"
"https://www.youtube.com/@nurfadillah8162","@nurfadillah8162","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzLErhrZ-DhVZJaxmZ4AaABAg","film ini luar biasa sih menurutku... kebetulan nonton sendiri. di samping kiri ada pasangan kekasih yg ceweknya sempet ngambek karena ada adegan horornya dan dia takut beneran. samping kanan ada keluarga yg terdiri dari ayah, ibu anak cewek. si ibu nangis pas adegan drama Bang oki sama ibunya. Dan aku puas ketawa di setiap adegan humornya... pengen nonton lagi","7"
"https://www.youtube.com/@baeseyi2573","@baeseyi2573","1 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxuSbUbc2aVTCT2Gdx4AaABAg","baru kali ini mereka ketawa ngik ngik karna emang filmnya komedi bgt jadi pen nonton","1"
"https://www.youtube.com/@nandasatriaputra8148","@nandasatriaputra8148","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyC27A87k2BywrgIwN4AaABAg","Ini salah satu film yang bikin saya ngakak sepanjang nonton.. lucunya natural komedi, drama, romance melebur dengan porsi yang pas.. ditambah acting yang sangat maksimal.. pokoknya yang belum nonton wajib nonton","1"
"https://www.youtube.com/@menorah759","@menorah759","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwdvJeYIWsWxR6D8VF4AaABAg","Oki rengga keren aktingnya","1"
"https://www.youtube.com/@annisasanjaya2371","@annisasanjaya2371","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxkGgQX9I5WkqtneD14AaABAg","ini film bagusss banget lucuuuu banget … keren","2"
"https://www.youtube.com/@Junimanyunn","@Junimanyunn","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx5x9Y0AJej7Fa_AzB4AaABAg","gw sampe sakit perut dan capeeeee sakingg  ketawa mulu, pokonya ada scene yg beneran berentet bgt kocaknya sampe beneran sampe capeee bgt yg scene legend jegel ga bisa turun anjir lah  banyak bgt scene legend kocak yg kalo sampe rumah pun masih keinget trus jadi ketawa lagi","2"
"https://www.youtube.com/@fivebagsforlife7479","@fivebagsforlife7479","1 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx1qEEEC7HKGB_BMkF4AaABAg","Balik lagi kesini setelah nonton gara2 liat review ini… dan ternyata lucu beneran, buat aku yang ambang ketawanya tinggi, seringkali ngakak di film ini dan sebioskop beneran ngakak terus.. bravo! Adegan favorit pas boris ditelpon emaknye","1"
"https://www.youtube.com/@namira7191","@namira7191","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxceKiGV6Vur5uUtPR4AaABAg","Hormat komandan totong🫡🫡🫡","2"
"https://www.youtube.com/@autumncantabile","@autumncantabile","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzfiMyanl1Yv8JaDDd4AaABAg","emang seru bgt sih filmnya, genius! gila!!! kocak!!!","1"
"https://www.youtube.com/@suzylumbanraja3917","@suzylumbanraja3917","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxSIlBmoH-wyXLg4vR4AaABAg","Ger ger GEEEEEERRRRRRRR  yg blm nonton, nonton, jgn percaya trailer krn keseruan sesungguhnya ada di FULL MOVIE NYAAA","6"
"https://www.youtube.com/@PRODIBKUNIB","@PRODIBKUNIB","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxCOnVN1lH9uLXg6zR4AaABAg","Keren","1"
"https://www.youtube.com/@Kudanilterbang1201","@Kudanilterbang1201","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwz8ujAB2neCDSAejJ4AaABAg","Ending nya sebenarnya bisa sad dan ngena banget kalau ( spoiler!! )








Mereka ber4 dipenjara, dan buat sekuel agak lain 2","2"
"https://www.youtube.com/@alvianrimbangpramudyo1143","@alvianrimbangpramudyo1143","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwBnotaqrWxuLt5wyB4AaABAg","Aku suka film ini karena kagak menjual keseksian atau fisik","3"
"https://www.youtube.com/@Mpitt_6","@Mpitt_6","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgycxmtJNlwXDFgAiUB4AaABAg","Setuju! Semua emosinya dapet, mau yg sedih, ngakak, takut, baper, tegang, semuanya ada. Aktingnya juga bagus2 bgt! Film komedi tapi plotnya padet dan ga ngawur. Perfect sih kalo aku","1"
"https://www.youtube.com/@AriArif-bu4sh","@AriArif-bu4sh","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyNehHvVfOT6BjkM194AaABAg","Setuju sih film ini paket lengkap.","7"
"https://www.youtube.com/@KazehayaSan","@KazehayaSan","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyxBFdXbULduWSheAR4AaABAg","Kocak bener, setannya batak~ wkwk","4"
"https://www.youtube.com/@TyaSdl-zg5vc","@TyaSdl-zg5vc","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxJSa7Lqb7v2wIfeR14AaABAg","BEST BANGET NI CHENEL PALING GERCEP","7"
"https://www.youtube.com/@nurfadillah8162","@nurfadillah8162","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzLErhrZ-DhVZJaxmZ4AaABAg","film ini luar biasa sih menurutku... kebetulan nonton sendiri. di samping kiri ada pasangan kekasih yg ceweknya sempet ngambek karena ada adegan horornya dan dia takut beneran. samping kanan ada keluarga yg terdiri dari ayah, ibu anak cewek. si ibu nangis pas adegan drama Bang oki sama ibunya. Dan aku puas ketawa di setiap adegan humornya... pengen nonton lagi","7"
"https://www.youtube.com/@baeseyi2573","@baeseyi2573","1 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxuSbUbc2aVTCT2Gdx4AaABAg","baru kali ini mereka ketawa ngik ngik karna emang filmnya komedi bgt jadi pen nonton","1"
"https://www.youtube.com/@nandasatriaputra8148","@nandasatriaputra8148","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyC27A87k2BywrgIwN4AaABAg","Ini salah satu film yang bikin saya ngakak sepanjang nonton.. lucunya natural komedi, drama, romance melebur dengan porsi yang pas.. ditambah acting yang sangat maksimal.. pokoknya yang belum nonton wajib nonton","1"
"https://www.youtube.com/@menorah759","@menorah759","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwdvJeYIWsWxR6D8VF4AaABAg","Oki rengga keren aktingnya","1"
"https://www.youtube.com/@annisasanjaya2371","@annisasanjaya2371","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxkGgQX9I5WkqtneD14AaABAg","ini film bagusss banget lucuuuu banget … keren","2"
"https://www.youtube.com/@rezaunderwater8523","@rezaunderwater8523","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxjqgEyKoqQUNP0bNF4AaABAg","oki rengga MVP walaupun pasti berat itu adegannya tapi bisa maksimal terlihat di filmnya",""
"https://www.youtube.com/@makeandhits","@makeandhits","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwHWo0RasRiaK6I7h94AaABAg&pp=0gcJCSMANpG00pGi","Ketawa sampe nangis, kemudian sedih, gitu terus sampe ending.. di campur aduk rasanyaa.. tapi emang film ini terbaik sejauh ini di 2024","2"
"https://www.youtube.com/@27mreza","@27mreza","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwolpicwz6modbUNgl4AaABAg","Jago banget sih ini nulisnya, gimana caranya coba, nama Beben dibikin lucu. Paling suka dengan ending yang masuk akal dan ga dipaksa jadi aneh.","1"
"https://www.youtube.com/@triefania2880","@triefania2880","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwiHnq8AnofEQKFINZ4AaABAg","Nggak nyangka sama aktingnya Oki sih, keren! Dapet banget
Sepanjang film ketawa mulu","2"
"https://www.youtube.com/@ihsannoorfikri5283","@ihsannoorfikri5283","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwaC2PpeVVhuiaOA714AaABAg","lucu banget sumpah, salah satu film komedi yang ngakaknya poll tapi sedihnya dapet","2"
"https://www.youtube.com/@OliveBarr-v7q","@OliveBarr-v7q","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwlNIljdNeXuIj9KNd4AaABAg","Banyakin Aria yg ngereview dong","2"
"https://www.youtube.com/@wisnutawali985","@wisnutawali985","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwoV4O4B1WW4F8FTgJ4AaABAg","bg reaction film trailer PEMANDI JENAZAH","3"
"https://www.youtube.com/@anggunlarasati1629","@anggunlarasati1629","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfqLBocg6b4efTl3F4AaABAg","cinecrib review bagus, brarti worth it untuk ditonton","2"
"https://www.youtube.com/@boscomilanovlog4419","@boscomilanovlog4419","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzWGJTTdikb-SApoo94AaABAg","Ada 2 adegan yg bkin ak ngakak smpe ampir guling2 dr kursi. Hahah. Pas adegan nopek jatuh ke lubang kuruan dan teriak bilang setannya setan batak.asli ngakaakk abis. Dn yg pas adegan trakir si naomi blg 3000 tamu undangan. Ngakak smpe jatuh dr kursi","3"
"https://www.youtube.com/@tendangansendok","@tendangansendok","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwS7z3efH-KVQSzTSV4AaABAg&pp=0gcJCSMANpG00pGi","Scene paling seru debat agama ustad dan pendeta,   akhirnya malah ke dukun","3"
"https://www.youtube.com/@ayunovita4559","@ayunovita4559","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwE3SCvEcB_b_lzL754AaABAg&pp=0gcJCSMANpG00pGi","Geeeeeeeerrrrrr!!!! Agak laen emang dibikin ni pilem  dari awal udah dibikin ngakak","1"
"https://www.youtube.com/@kireina.tensai","@kireina.tensai","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwyB_pzL4UzPHg2i694AaABAg","Barusan gue nonton.. hahahahahahah","2"
"https://www.youtube.com/@OrdinaryFangirlRV","@OrdinaryFangirlRV","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxN-vFEAD654VJ9wMd4AaABAg","Bagus banget filmnya, dibikin ketawa terus nangis terus ketawa nangis lagi","2"
"https://www.youtube.com/@donnykurnia4962","@donnykurnia4962","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzbMHaTFD9ZhHtaN_d4AaABAg","Bahkan pas build in bca aja lucu banget","1"
"https://www.youtube.com/@satria_dewa","@satria_dewa","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzF5WlNILF_S6jMR3p4AaABAg","Salah satu film indonesia yang masuk di studio premier xxi..","1"
"https://www.youtube.com/@darkprincewuruk","@darkprincewuruk","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgybBcDJk8AOa4uWziZ4AaABAg","Auto nonton besok senin pas hari normal biar hemat wkwkwk.tinggal nunggu review kereta berdarah.karena hari pertama sudah bs dpt 100k penontoj tentu cukup mensrik tuh","1"
"https://www.youtube.com/@CJZE09","@CJZE09","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxqTrrXsjCC1SUGEx54AaABAg","waktu di film NGENGES oky ga ikut pas dsni beuh bener2 di luar dugaan.  gw si denger di podcast setiap di rumah okky bener2 kayak ngebadanin karakter gtu sam hal nya kayak ngebadanin materi stand up nya. layak di apresiasi sih okky. gokill okky","1"
"https://www.youtube.com/@kenisuantini6608","@kenisuantini6608","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxRhLop8PVN71CaGkp4AaABAg","Gw lagi sakit.. kudu cepetan sembuh ini mah jangan sampai lolos...","1"
"https://www.youtube.com/@agungfujiyamasan280","@agungfujiyamasan280","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxK-INR8GGBHpcQ9uZ4AaABAg","Sadana Agungnya belom dibahas nihh","2"
"https://www.youtube.com/@Hiumitsuhiu","@Hiumitsuhiu","1 tahun yang lalu","https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugyq3Td2tT5diN4Kmk14AaABAg","Gw langsung nonton pas di hari pertama rilis","1"
